City,Name,Type,Latitude,Longitude,Description
Ernakulam,Malabar Palace,hotel,10.0548196,76.7618804,
Ernakulam,Lotus8,hotel,10.1610521,76.3889722,
Ernakulam,Athirappilly and Vazhachal Waterfalls,attraction,10.2847989,76.5691181,
Ernakulam,traditional river fishing community,responsible,10.1793749,76.244245,
Ernakulam,Anna Maria Residency,guest_house,9.9642762,76.2455403,
Ernakulam,Ballard Bungalow Heritage Hotel,hotel,9.9679439,76.2462368,
Ernakulam,Charles Home Stay,guest_house,9.9633034,76.2422114,
Ernakulam,DAS Residency,guest_house,9.9648128,76.2445623,
Ernakulam,Daniels Home Stay,guest_house,9.9629339,76.2442312,
Ernakulam,Delight Home Stay,guest_house,9.9642392,76.2407224,
Ernakulam,Fort Abode Home Stay,guest_house,9.9640507,76.2433489,
Ernakulam,Fort House Hotel,hotel,9.9686641,76.2496352,
Ernakulam,Fort Inn,hotel,9.9684149,76.2483259,
Ernakulam,Francis Home Stay,guest_house,9.9630033,76.2440278,
Ernakulam,Geo Maria Home Stay,guest_house,9.9640666,76.2457871,
Ernakulam,Good Karma Inn,guest_house,9.9629945,76.243943,
Ernakulam,Green House,guest_house,9.9641066,76.2445866,
Ernakulam,Harborage Inn,guest_house,9.9629731,76.2445075,
Ernakulam,Hebron Inn Home Stay,guest_house,9.9638493,76.242501,
Ernakulam,Hotel Fort Manor,hotel,9.967404,76.2449612,
Ernakulam,Oy's Home Stay,guest_house,9.9639376,76.2431125,
Ernakulam,Phil's Residency,guest_house,9.964193,76.245268,
Ernakulam,Saj Home Stay,hotel,9.9630747,76.2454919,
Ernakulam,San Mike Tours Home Stay,guest_house,9.9646597,76.2432116,
Ernakulam,Taj Mahal,guest_house,9.9642561,76.2427961,
Ernakulam,Vintage Inn,guest_house,9.9629458,76.2439141,
Ernakulam,YWCA,guest_house,9.9646572,76.2408888,
Ernakulam,SM Regency,hotel,9.9670689,76.2870528,
Ernakulam,Maison Casero,guest_house,9.9646555,76.2439156,
Ernakulam,Gama Heritage Residency,hotel,9.9618099,76.2403852,
Ernakulam,Johns Residency,hotel,9.9746088,76.2821647,
Ernakulam,Royal Lakshadweep,hotel,9.9727975,76.2813935,
Ernakulam,Sapphire Tourist Home,hotel,9.9736045,76.2804291,
Ernakulam,Casa Linda,hotel,9.9666362,76.2455327,
Ernakulam,Grace Home Stay,guest_house,9.9593075,76.2420627,
Ernakulam,Sky Rathan Guesthouse,guest_house,9.961664,76.2421364,
Ernakulam,Eighth Bastion,hotel,9.964637,76.2389273,
Ernakulam,Les 3 Éléphants,hotel,10.158036,76.1741439,
Ernakulam,The Bungalow Heritage Homestay,hotel,9.9751576,76.2424341,
Ernakulam,Areekkal Waterfalls,yes,9.9182998,76.5376339,
Ernakulam,Instant homes,guest_house,9.9994528,76.2975642,
Ernakulam,Saas Tower,hotel,9.9738827,76.2808458,
Ernakulam,Visitor Facilitation Centre,information,9.9686574,76.2809697,
Ernakulam,Tourist Information,information,9.9729589,76.2783027,
Ernakulam,Bjiu Tourist Home,hotel,9.9740077,76.2807616,
Ernakulam,Shaziya,hotel,9.9684875,76.2892018,
Ernakulam,Hotel Broad Bean,hotel,9.962727,76.3181721,
Ernakulam,St. Antony's Lodge,guest_house,9.9825978,76.2767887,
Ernakulam,Seagull,hotel,9.968794,76.2499495,
Ernakulam,"Public Works Department, Guest House",guest_house,10.1484435,76.2276752,
Ernakulam,Khuzupili Beach House,guest_house,10.0149905,76.215762,
Ernakulam,Beith Restaurant,hotel,10.0478857,76.3177285,
Ernakulam,Tea Bungalow,hotel,9.9629101,76.2456243,
Ernakulam,Hotel Park Residency,hotel,10.0146216,76.3421598,
Ernakulam,Paradise Inn rooms and La Pillote cafe,guest_house,9.9598052,76.240528,
Ernakulam,Lillys Inn,guest_house,9.9641437,76.239837,
Ernakulam,Aaron's Home Stay,guest_house,9.9613223,76.2425054,
Ernakulam,The Pod Cochin Homestay,guest_house,9.9617763,76.2428491,
Ernakulam,Koder House,hotel,9.9673038,76.2426018,
Ernakulam,Forte Kochi,hotel,9.9668273,76.2426211,
Ernakulam,Villa Grace,hotel,9.9506914,76.2506634,
Ernakulam,Paravur Tourist Home(PTH),hotel,10.1483787,76.2291965,
Ernakulam,Sea Hut Homestay,hotel,9.9395786,76.2447311,
Ernakulam,BTH Sarovaram,hotel,9.9489356,76.3179165,
Ernakulam,Azhar,guest_house,9.9233615,76.3129994,
Ernakulam,Netur Underpass,information,9.9310158,76.3178733,
Ernakulam,Kochinbackwaters Boat Club,attraction,9.9365873,76.3120724,
Ernakulam,"Edanad , Sreemoolanagaram",viewpoint,10.1384818,76.3971133,
Ernakulam,JJ Inn,hotel,9.9743937,76.3152964,
Ernakulam,Bright Heritage,hotel,9.9668303,76.2449462,
Ernakulam,Aldos Ark Home Stay,hotel,9.9621929,76.2422395,
Ernakulam,Gramam Homestay,guest_house,9.8949998,76.2817696,
Ernakulam,Kalancherry retreat,guest_house,9.8904699,76.2769985,
Ernakulam,Nathan's Holiday Home,guest_house,9.9594902,76.2396901,
Ernakulam,Nila Home Stay,apartment,10.1346517,76.1807517,
Ernakulam,Cherai Beach Ressorts,hotel,10.136164,76.1804475,
Ernakulam,Beach Valley,hotel,10.1378878,76.1799079,
Ernakulam,Oyster Bay Home Stay,guest_house,10.1577582,76.1730098,
Ernakulam,Dr. V. P.Gangadren,guest_house,9.9431042,76.335001,
Ernakulam,Cochin biriyani house,hotel,10.053939,76.3275636,
Ernakulam,Mother Tree B&B,guest_house,9.9641738,76.2428016,
Ernakulam,al maray,hotel,10.0009683,76.2942938,
Ernakulam,Chavara Statue,artwork,9.9936757,76.3572787,
Ernakulam,Smile serviced villa,guest_house,9.9588513,76.2407454,
Ernakulam,XL Homestay,hotel,9.9668747,76.2418748,
Ernakulam,Tibet Homestay,hotel,9.9658699,76.244181,
Ernakulam,Elite Hotel,hotel,9.9660116,76.2423267,
Ernakulam,Vintage Inn,hotel,9.9628773,76.2437851,
Ernakulam,Michaela Homestay,hotel,9.962116,76.242435,
Ernakulam,Art Gallery,artwork,9.960486,76.2589441,
Ernakulam,Galley 'c' seven,artwork,9.9572586,76.2596279,
Ernakulam,Puthumana,hotel,9.962803,76.2432739,
Ernakulam,Pleasant Inn,hotel,10.0067003,76.3158303,
Ernakulam,Jesus Statue,artwork,10.1675654,76.1834561,
Ernakulam,SUI House B&B,guest_house,9.9539192,76.2575761,
Ernakulam,Hotel Periyar,hotel,10.1113035,76.347865,
Ernakulam,Cherai Tourist Home,hotel,10.1391971,76.1950338,
Ernakulam,Pwd Rest house,guest_house,10.0495996,76.2166635,
Ernakulam,Rajnagari,hotel,10.0269923,76.306131,
Ernakulam,Simoni Residency,guest_house,9.9673771,76.2894625,
Ernakulam,Everest Tourist Home,hotel,10.1077431,76.3567443,
Ernakulam,Manjooran,hotel,10.1078583,76.3570147,
Ernakulam,Alankar Elite Inns and Hotels,hotel,10.1081313,76.3569927,
Ernakulam,Green Woods Bethlehem,guest_house,9.956099,76.2414249,
Ernakulam,Gopika Residency,hotel,10.0875327,76.2678122,
Ernakulam,CMC History and Art Museum,museum,10.1012481,76.2623646,
Ernakulam,Elephant Bathing Spot,attraction,10.195256,76.5287648,
Ernakulam,Beaumonde The Fern,hotel,9.9698377,76.289952,
Ernakulam,OED gallery,gallery,9.9622072,76.2579781,
Ernakulam,Honolulu Home Stay,guest_house,9.9590259,76.2429667,
Ernakulam,Sparkz web design agency,information,10.1833945,76.4095158,
Ernakulam,Bhoothathankettu,attraction,10.1401914,76.6631298,
Ernakulam,Hotel dream paradise,guest_house,9.9576072,76.2399691,
Ernakulam,Fort Kochi Residency,guest_house,9.9661932,76.2449652,
Ernakulam,JJ Residency,apartment,10.0105002,76.2876283,
Ernakulam,Accardia Residency,hotel,9.9919265,76.2874817,
Ernakulam,Crown Residency,guest_house,9.9922005,76.2832235,
Ernakulam,Kerala Water Authority Guest House,guest_house,9.9928107,76.2793367,
Ernakulam,Sunlouis Apartment,apartment,9.9994357,76.2797322,
Ernakulam,Tanzeel Park,apartment,9.9994627,76.2798206,
Ernakulam,Hotel malabar inn,motel,9.9952042,76.2870101,
Ernakulam,Adams Rooms,guest_house,9.9686948,76.2872418,
Ernakulam,HOTEL SEA VIEW IN,hotel,9.9732495,76.2439946,
Ernakulam,Beena Homestay,hotel,9.9545254,76.2415767,
Ernakulam,Abad Silver Dew,apartment,10.0505614,76.3327243,
Ernakulam,Hotel Vazhiyoram,hotel,10.2027764,76.5024428,
Ernakulam,Idili Pura.,attraction,10.0121908,76.3578488,
Ernakulam,Backpackers Inn,guest_house,9.9662004,76.2442686,
Ernakulam,Le Linda Homestay,guest_house,9.9598458,76.2397494,
Ernakulam,Biann Homestay,guest_house,9.961973,76.2424191,
Ernakulam,Krystal Ruby,apartment,9.998079,76.2936266,
Ernakulam,Sreelakam Residency,hotel,10.0137522,76.2922636,
Ernakulam,Palm Enclave Apartment,apartment,10.0142131,76.2868104,
Ernakulam,Skylinr Primrose,apartment,10.0053104,76.2876512,
Ernakulam,Skyline Florento Apartments,apartment,10.0031154,76.2861143,
Ernakulam,Gokulam Park,apartment,9.99406,76.2905117,
Ernakulam,Hotel Abhirami,hotel,9.9948286,76.2914451,
Ernakulam,Hotel Presidency,hotel,9.9904332,76.2852982,
Ernakulam,Coolbar,hotel,10.0212408,76.3351903,
Ernakulam,Flora Airport Hotel,hotel,10.1607987,76.390929,
Ernakulam,Spot on the rocks,attraction,9.9173243,76.2850335,
Ernakulam,Diana Heights,hotel,10.1556016,76.3541802,
Ernakulam,The Taste of India,hotel,9.9644672,76.2383865,
Ernakulam,Takashi Homestay,guest_house,10.1592878,76.2168574,
Ernakulam,Neeleeswaram,guest_house,10.1944933,76.4747912,
Ernakulam,900 Men Block,apartment,9.951236,76.2766078,
Ernakulam,Chael Residence,guest_house,10.1633479,76.396261,
Ernakulam,Saju Joseph Menachery's,apartment,10.0452198,76.2187675,
Ernakulam,Villa Vista,hotel,10.1698586,76.3738549,
Ernakulam,Ifthar Hotels,hotel,10.0280978,76.3097654,
Ernakulam,Madaparambil,hotel,9.9713472,76.286802,
Ernakulam,Sahodaran Ayappan Museum,museum,10.1548055,76.1941726,
Ernakulam,Paravur Visitors's Center,information,10.1535283,76.2218604,
Ernakulam,"Bishop's House , Kochi Diocese",guest_house,9.9490651,76.3676098,
Ernakulam,Nichoos Inn (annex),hotel,9.9633835,76.2442323,
Ernakulam,Little Flower Homestay,guest_house,9.9635186,76.2446163,
Ernakulam,Coral Isle hotel,hotel,9.9918756,76.2855506,
Ernakulam,Hotel Prayana,hotel,9.9931199,76.2856849,
Ernakulam,Blue Bells Home,guest_house,9.961184,76.2401109,
Ernakulam,Princess residency,hotel,10.1615181,76.3896706,
Ernakulam,Ernakulam Terminus,attraction,9.9882128,76.2742703,
Ernakulam,Dhobi Khana,attraction,9.9515138,76.2440729,
Ernakulam,Kamarudeen Erachamveettil,guest_house,10.0530294,76.324976,
Ernakulam,Pandit Karuppan Statue,artwork,9.9109715,76.2940844,
Ernakulam,Mother Tereasa,artwork,9.9122874,76.2935874,
Ernakulam,Masters Homestay,guest_house,9.9634483,76.242345,
Ernakulam,Kadavumbhagam Ernakulam Synagogue,attraction,9.9801962,76.2784041,
Ernakulam,Cherupushpam statue,artwork,9.9128442,76.2923631,
Ernakulam,Mother Mary Statue,artwork,9.9125768,76.2926267,
Ernakulam,Kevin the minionn,artwork,9.9146233,76.2945312,
Ernakulam,Bob the minion,artwork,9.9147285,76.2945073,
Ernakulam,Sithara Homestay,guest_house,9.9638289,76.240118,
Ernakulam,Ann's Residence.,guest_house,9.9634522,76.240021,
Ernakulam,Costa Gama Home Stay,guest_house,9.9588695,76.2440038,
Ernakulam,Steamers House (Homestay),hotel,9.955365,76.2408302,
Ernakulam,Veeran Puzha,attraction,10.0729486,76.2276195,
Ernakulam,select,hotel,10.1548461,76.295565,
Ernakulam,Wright Inn Homestay,guest_house,9.9567431,76.2437124,
Ernakulam,Plant a home,guest_house,9.9780543,76.2829649,
Ernakulam,Cochin park,hotel,9.981461,76.2843312,
Ernakulam,Vb residency,apartment,9.9962027,76.2894987,
Ernakulam,ethans hotel,hotel,9.8819179,76.4788897,
Ernakulam,Thoundayil Lodge,motel,9.9636874,76.2930844,
Ernakulam,Hotel Imperial Regency,hotel,9.9829056,76.2820151,
Ernakulam,Sui Palace,apartment,9.9811449,76.2846544,
Ernakulam,Marvel mansions,apartment,9.9824132,76.2981815,
Ernakulam,Nazeema tower,apartment,9.9827297,76.2984855,
Ernakulam,Royal Palms,apartment,9.9828357,76.2976761,
Ernakulam,City Arcade,apartment,9.9871533,76.2890917,
Ernakulam,Dream flower ibiza 1,apartment,9.9908327,76.295042,
Ernakulam,Dream flower ibiza 2,apartment,9.9906331,76.294906,
Ernakulam,Ratan apartment,apartment,9.9794159,76.2792567,
Ernakulam,Eliza aparrment,apartment,9.9879214,76.2776706,
Ernakulam,NJK Balaji,apartment,9.9832843,76.2805963,
Ernakulam,Cairo Central,hotel,9.9703455,76.4301647,
Ernakulam,"Marine Drive, Kochi",attraction,9.9784782,76.2757727,
Ernakulam,Hotel York,hotel,9.9633444,76.2877424,
Ernakulam,The Qasr,hotel,9.9742899,76.2807797,
Ernakulam,The Thomas Inn,guest_house,9.9614152,76.2396399,
Ernakulam,The Nest Residency,guest_house,9.9593529,76.2401486,
Ernakulam,Chullikandam Forest Vacation Home,apartment,10.0240177,76.7540901,
Ernakulam,Moidus Heritage,hotel,9.9686903,76.2513246,
Ernakulam,Nova De Cochin (real location),guest_house,9.9602092,76.2407487,
Ernakulam,Hotel Pooja Residency,hotel,10.1645041,76.4391956,
Ernakulam,Hotel Mihraj Halal,hotel,10.1647417,76.410979,
Ernakulam,maria residency rooms,hotel,9.9517524,76.391825,
Ernakulam,new best hotel,hotel,9.9525344,76.3904717,
Ernakulam,Inspecion Bunglow,hotel,9.8797574,76.498117,
Ernakulam,Janatha Loadge,hotel,9.8783089,76.4835925,
Ernakulam,Citrus Restaurant 3.0 (4),hotel,9.8784434,76.4834578,
Ernakulam,Ponnappan Chettans Hotel,hotel,9.8840371,76.4725028,
Ernakulam,Melpazhur Mana (Shankaracharyas Maternal Birth Home),museum,9.8786935,76.4558974,
Ernakulam,HOTEL SONIA RETREAT,hotel,9.8581169,76.5939277,
Ernakulam,Thoosathu Rest In,chalet,9.858097,76.5941955,
Ernakulam,Hotel New Taj,hotel,9.8563148,76.5934299,
Ernakulam,Amma Residency,hotel,10.1656236,76.4388793,
Ernakulam,biriyani chembu,hotel,10.0373405,76.3068483,
Ernakulam,Nedumparambil Residency,chalet,9.9325921,76.4224258,
Ernakulam,Aiswarya Hotel,hotel,9.916037,76.4427435,
Ernakulam,Dhanalakshmi hotel,hotel,9.9642024,76.4238072,
Ernakulam,Hotel SAJ International,hotel,9.979577,76.4770265,
Ernakulam,Queen mary tourist home,motel,9.9789769,76.4754662,
Ernakulam,Nehru Statue,artwork,9.9894787,76.5789403,
Ernakulam,ഹോട്ടൽ ഭാരത്,hotel,9.9961563,76.572192,
Ernakulam,Prakashan Chettante Sarbathkada,hotel,9.8266526,76.5637474,
Ernakulam,Hotel Malabar Palace,hotel,9.8306205,76.5462733,
Ernakulam,Jai Hind Hotel,hotel,9.8305658,76.5451115,
Ernakulam,Biriyani Hut,hotel,9.8304018,76.543106,
Ernakulam,Chamappara Waterfalls,attraction,10.1117773,76.8137478,
Ernakulam,New Aswathy - Hotel Nirmalyam,hotel,9.9000304,76.384514,
Ernakulam,എരിവും പുളിയൂം,hotel,9.8994169,76.3843811,
Ernakulam,Cochin Palace,hotel,9.963397,76.3001729,
Ernakulam,CHILAKA HOTEL,hotel,9.9138568,76.411786,
Ernakulam,Bismillah Caters,hotel,9.9930284,76.583719,
Ernakulam,Hotel New Paris,hotel,9.992849,76.5873169,
Ernakulam,Hotel New India,hotel,9.9278317,76.3910121,
Ernakulam,Hotel Friends,hotel,9.929646,76.3899033,
Ernakulam,Sreedevi Vegeterian Hotel,hotel,9.9326082,76.3901444,
Ernakulam,Hotel Rajeswari,hotel,9.9327998,76.390194,
Ernakulam,Hotel Ganesh Bhavan ഹോട്ടൽ ഗണേഷ് ഭവൻ,hotel,9.9326954,76.3902087,
Ernakulam,sreevinayaka hotel,hotel,9.9330858,76.390162,
Ernakulam,Hotel Shri Aryaas,hotel,9.9330615,76.3895646,
Ernakulam,chaithram food court,hotel,9.9842221,76.3520624,
Ernakulam,Cafe D Arabia,hotel,10.0078498,76.3442771,
Ernakulam,KSRTC,aquarium,10.1950542,76.3861334,
Ernakulam,Fort Kitchen,hotel,9.9427001,76.3739566,
Ernakulam,Chembarathi Food Court,hotel,9.9431268,76.3739137,
Ernakulam,Mani Kappa Kada,hotel,9.9526056,76.3611867,
Ernakulam,Hotel New Aryaas,hotel,9.9518685,76.3601594,
Ernakulam,Chilanka Hotel,hotel,9.9521229,76.3583107,
Ernakulam,Hotel Grand,hotel,9.9925332,76.5853051,
Ernakulam,Hotel Alif,hotel,9.9922833,76.5846123,
Ernakulam,HOTEL NEW DARBAR,hotel,9.8538582,76.4017991,
Ernakulam,Afeefa Hotel,hotel,9.8488164,76.4081789,
Ernakulam,Pachoosinte thattukada 4.0 (1),hotel,9.8486696,76.4084205,
Ernakulam,Tharavad Hotel,hotel,10.0570343,76.6160222,
Ernakulam,MAC FUN,hotel,9.9579843,76.3582313,
Ernakulam,K K B Restarunt,hotel,9.9197481,76.2744282,
Ernakulam,Hotel Palace,hotel,9.9935249,76.5737278,
Ernakulam,Riveria by Raj,hotel,9.9898794,76.5721092,
Ernakulam,OYO 13577 TKR Metro Residency,hotel,10.0156133,76.3015101,
Ernakulam,Altharamadom,chalet,10.0205741,76.3017341,
Ernakulam,Lakshmi Hotel & Thattukada,hotel,9.8376972,76.422175,
Ernakulam,Hotel Kochi Caprice,hotel,9.9658203,76.2941592,
Ernakulam,Soniya,hotel,9.9561211,76.3511986,
